task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch	error_action
249	de/e8d7a4	6b286973-3b35-4fe3-8c71-598c868a2fab	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN	-	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN (9)	COMPLETED	0	-	wave.seqera.io/wt/8f8bc22b1ef4/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-16 15:13:39.115	2024-10-16 15:16:48.646	2024-10-16 15:18:38.823	5m	1m 41s	harmon-queue	93.2%	32.3%	77.5 GB	77.8 GB	77.5 GB	77.8 GB	77.8 GB	851 B	281	26	0	0	172308	52916	-	s3://nao-harmon/test-dedup-cc2021/work/de/e8d7a4d21535b9d6b33a946f8c52d6	-	-
258	29/fc0c89	e09c3067-e49f-47b1-b82b-9fffc2aacb44	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (2)	COMPLETED	0	-	wave.seqera.io/wt/24c29a36e239/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-16 15:13:39.378	2024-10-16 15:18:28.627	2024-10-16 15:18:38.855	4m 59s	153ms	harmon-queue	13.0%	0.0%	1.4 MB	4.3 MB	1.4 MB	4.3 MB	81.1 KB	231 B	204	14	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/29/fc0c89647c88031ca3df9619eea167	-	-
259	66/53d061	f4f40bf2-8b3d-4498-96f8-18840629bb9d	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP	-	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP (10)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:13:48.928	2024-10-16 15:18:28.627	2024-10-16 15:18:38.898	4m 50s	6s	harmon-queue	52.3%	0.0%	1.6 MB	10.6 MB	1.6 MB	14.5 MB	59.6 MB	45 MB	87364	104813	0	0	179355	1026	-	s3://nao-harmon/test-dedup-cc2021/work/66/53d061f3b8dc20529f97249cf19cdf	-	-
260	7a/3c8ba8	1e66ab47-bd82-4058-9073-ac03e84b9d8c	RUN:PROFILE:TAXONOMY_NORIBO:KRAKEN	-	RUN:PROFILE:TAXONOMY_NORIBO:KRAKEN (10)	COMPLETED	0	-	wave.seqera.io/wt/8f8bc22b1ef4/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-16 15:13:48.879	2024-10-16 15:16:48.647	2024-10-16 15:18:38.872	4m 50s	1m 38s	harmon-queue	95.8%	32.1%	77 GB	78.9 GB	78 GB	79 GB	77.8 GB	9.3 MB	1236	5629	0	0	181057	52674	-	s3://nao-harmon/test-dedup-cc2021/work/7a/3c8ba8b2dc085d1b89698f8b251f77	-	-
261	6e/14eaeb	ae118efc-5720-4655-b6d5-57d3d44bfeb1	RUN:HV:EXTRACT_UNCONC_READ_IDS	-	RUN:HV:EXTRACT_UNCONC_READ_IDS (10)	COMPLETED	0	-	wave.seqera.io/wt/3de20233d727/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-16 15:13:48.931	2024-10-16 15:18:28.628	2024-10-16 15:18:38.920	4m 50s	283ms	harmon-queue	81.8%	0.0%	5.5 MB	10.2 MB	5.5 MB	10.3 MB	6.3 MB	193 B	981	13	0	0	1	1	-	s3://nao-harmon/test-dedup-cc2021/work/6e/14eaebdbed59808438c748183e883f	-	-
257	61/cfa914	79481c8a-43c7-42cc-85e7-c1559df08d23	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (1)	COMPLETED	0	-	wave.seqera.io/wt/24c29a36e239/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-16 15:13:39.329	2024-10-16 15:18:28.626	2024-10-16 15:18:38.841	5m	97ms	harmon-queue	27.2%	0.0%	1.4 MB	4.3 MB	1.4 MB	4.3 MB	108.1 KB	231 B	206	14	0	0	5	3	-	s3://nao-harmon/test-dedup-cc2021/work/61/cfa914383d6fffdaaceaafebec822b	-	-
262	80/a853da	414a47ff-c377-4ec0-aba0-b85f33579dbe	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (10)	COMPLETED	0	-	wave.seqera.io/wt/a93b7dbc0ebc/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-16 15:13:48.942	2024-10-16 15:18:28.628	2024-10-16 15:18:38.937	4m 50s	2s	harmon-queue	164.6%	0.0%	110.9 MB	1.6 GB	115.9 MB	1.6 GB	20.6 MB	4 MB	2056	531	0	112 KB	102	32	-	s3://nao-harmon/test-dedup-cc2021/work/80/a853da15853542b0a67309ee508710	-	-
263	90/27d913	fcdc6c13-3104-4d24-897a-69f519b12150	RUN:HV:CUTADAPT	-	RUN:HV:CUTADAPT (12)	COMPLETED	0	-	wave.seqera.io/wt/deb0ba072aeb/pipecraft/cutadapt:0	16	-	-	32 GB	1	2024-10-16 15:13:59.253	2024-10-16 15:17:58.607	2024-10-16 15:18:38.952	4m 40s	13.8s	harmon-queue	473.7%	0.0%	192.3 MB	956 MB	194.2 MB	1.1 GB	107.9 MB	104.8 MB	2001	420	0	0	1541	409	-	s3://nao-harmon/test-dedup-cc2021/work/90/27d913bd32ea593cb886b5d921536a	-	-
268	79/7c26de	a21ff908-5bdb-4d5f-ba9f-4eb28787df6e	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (4)	COMPLETED	0	-	wave.seqera.io/wt/24c29a36e239/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-16 15:14:18.990	2024-10-16 15:18:28.628	2024-10-16 15:18:38.992	4m 20s	80ms	harmon-queue	25.3%	0.0%	1.4 MB	4.3 MB	1.4 MB	4.3 MB	118.8 KB	231 B	208	14	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/79/7c26decff8b20c75833d2a0f0f7d7f	-	-
269	80/239303	19c1ea07-1419-4cc4-9402-9fb1cca6e314	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (5)	COMPLETED	0	-	wave.seqera.io/wt/24c29a36e239/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-16 15:14:19.077	2024-10-16 15:18:28.629	2024-10-16 15:18:39.019	4m 20s	87ms	harmon-queue	20.8%	0.0%	1.4 MB	4.3 MB	1.4 MB	4.3 MB	127.8 KB	231 B	208	14	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/80/239303aec508a156dbaa3481dfc572	-	-
264	0a/d38acd	cddc0024-8fd0-45d4-aff4-7b8fd53eeaa2	RUN:PROFILE:BBDUK	-	RUN:PROFILE:BBDUK (12)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-16 15:14:08.941	2024-10-16 15:17:48.615	2024-10-16 15:18:38.964	4m 30s	41.8s	harmon-queue	783.7%	4.2%	10.1 GB	37.3 GB	10.1 GB	37.3 GB	1 GB	783.5 MB	62509	25056	0	80 KB	21	0	-	s3://nao-harmon/test-dedup-cc2021/work/0a/d38acd93601ef817bebad1d7560c3a	-	-
267	a9/1c6041	83a693c2-2592-4c5d-a3dd-7aff5480686d	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (3)	COMPLETED	0	-	wave.seqera.io/wt/24c29a36e239/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-16 15:14:19.087	2024-10-16 15:18:28.629	2024-10-16 15:18:39.043	4m 20s	93ms	harmon-queue	18.3%	0.0%	1.5 MB	4.3 MB	1.5 MB	4.3 MB	81 KB	231 B	204	14	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/a9/1c6041577fe0bd9e582e4547aa1173	-	-
277	72/fee57c	64445657-1937-4fdc-b2fb-b12141d69088	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP	-	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP (11)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:15:09.011	2024-10-16 15:18:28.630	2024-10-16 15:18:39.072	3m 30s	7s	harmon-queue	55.0%	0.0%	1.6 MB	10.6 MB	1.6 MB	14.5 MB	82.6 MB	62.5 MB	122525	142320	0	0	239040	1445	-	s3://nao-harmon/test-dedup-cc2021/work/72/fee57c122700f378f991079de2af55	-	-
333	f6/8bbaa4	c5096ecc-2707-41f0-b668-070722dbaa22	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE (14)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:18:19.040	2024-10-16 15:18:28.750	2024-10-16 15:18:39.116	20.1s	4.1s	harmon-queue	1072.8%	0.1%	361.1 MB	11.8 GB	361.1 MB	12.1 GB	704.5 MB	687 MB	44164	21883	0	104 KB	4637	12282	-	s3://nao-harmon/test-dedup-cc2021/work/f6/8bbaa4455a0fc177c9c352ba8e7f79	-	-
329	86/9b979c	6b7772cd-a8f7-4c7e-9ac4-9bd973754b50	RUN:HV:BOWTIE2_HV	-	RUN:HV:BOWTIE2_HV (12)	COMPLETED	0	-	wave.seqera.io/wt/37caa74abbaf/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-16 15:18:09.147	2024-10-16 15:18:18.715	2024-10-16 15:18:39.087	29.9s	9.3s	harmon-queue	539.5%	0.9%	2.1 GB	3.9 GB	2.1 GB	3.9 GB	2 GB	120 MB	69009	8621	0	0	11939	34	-	s3://nao-harmon/test-dedup-cc2021/work/86/9b979c22e6c601f663c8ee6ac28525	-	-
332	7f/587e66	d5a81fd4-2bc3-46da-9097-c51d0a9b328d	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE (13)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:18:19.076	2024-10-16 15:18:28.751	2024-10-16 15:18:39.131	20.1s	2s	harmon-queue	376.4%	0.0%	104.1 MB	9.1 GB	104.1 MB	9.3 GB	72.6 MB	65.8 MB	6376	2169	0	32 KB	496	201	-	s3://nao-harmon/test-dedup-cc2021/work/7f/587e66a5b2f41b413a003681b750f2	-	-
331	85/96b0fc	d98cda76-5762-4e91-983e-29a79ebb7570	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE (13)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:18:18.990	2024-10-16 15:18:28.749	2024-10-16 15:18:39.102	20.1s	4s	harmon-queue	1163.4%	0.1%	362.8 MB	11.8 GB	362.8 MB	11.9 GB	653.5 MB	635.2 MB	41041	20251	0	104 KB	4419	11420	-	s3://nao-harmon/test-dedup-cc2021/work/85/96b0fc063ab8f8dd374d5e5eb9b8c5	-	-
334	b4/6da524	0eb79409-288b-4549-b3b8-b3e079a87d77	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE (14)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:18:19.104	2024-10-16 15:18:28.751	2024-10-16 15:18:39.146	20s	1.2s	harmon-queue	978.8%	0.0%	6.1 MB	7.9 MB	6.1 MB	7.9 MB	30.2 MB	24.7 MB	3896	861	0	32 KB	37	0	-	s3://nao-harmon/test-dedup-cc2021/work/b4/6da524be56d686bdb795784137f008	-	-
219	78/e48226	01f8957b-d136-4a4a-860d-22264f315591	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (3)	COMPLETED	0	-	wave.seqera.io/wt/a93b7dbc0ebc/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-16 15:13:20.681	2024-10-16 15:16:38.753	2024-10-16 15:18:48.672	5m 28s	1s	harmon-queue	252.7%	0.0%	3.2 MB	5.7 MB	3.2 MB	5.7 MB	15 MB	348.9 KB	1349	51	0	112 KB	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/78/e48226b782f78849300dff579dd5f9	-	-
336	b7/4ded3f	897352ef-73c4-442d-83a2-d151b313a092	RUN:HV:COUNT_ALIGNMENT_DUPLICATES	-	RUN:HV:COUNT_ALIGNMENT_DUPLICATES (3)	COMPLETED	0	-	wave.seqera.io/wt/63667ca34560/library/ubuntu:latest	1	-	-	4 GB	1	2024-10-16 15:18:29.022	2024-10-16 15:18:48.768	2024-10-16 15:18:48.818	19.8s	161ms	harmon-queue	67.7%	0.0%	1.5 MB	4.2 MB	1.5 MB	4.2 MB	10.9 MB	1.4 MB	1534	190	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/b7/4ded3f4fc8409d2bfce166476edbe3	-	-
335	c6/e72f33	e6eda2ba-1525-471c-8911-00af4698eb6c	RUN:HV:BOWTIE2_HV	-	RUN:HV:BOWTIE2_HV (13)	COMPLETED	0	-	wave.seqera.io/wt/37caa74abbaf/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-16 15:18:19.119	2024-10-16 15:18:39.146	2024-10-16 15:18:48.742	29.6s	8.1s	harmon-queue	606.6%	0.9%	2.2 GB	3.9 GB	2.2 GB	3.9 GB	2 GB	132 MB	70460	7944	0	0	10116	317	-	s3://nao-harmon/test-dedup-cc2021/work/c6/e72f333b8e5463f017c34c261fc00f	-	-
338	1a/12789f	4c52c925-72bd-4831-ad4b-0505b42b0c11	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE (15)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:18:28.974	2024-10-16 15:18:39.149	2024-10-16 15:18:48.766	19.8s	1.6s	harmon-queue	1006.3%	0.0%	145 MB	11.9 GB	145 MB	12.1 GB	65.1 MB	58.5 MB	5943	1938	0	76 KB	1037	1642	-	s3://nao-harmon/test-dedup-cc2021/work/1a/12789fc712ef308871c6187f7821be	-	-
343	e0/83923f	43d5b4dc-12f3-4905-93a0-eafd2f9b7204	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_BBMERGE (12)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:18:29.050	2024-10-16 15:18:39.150	2024-10-16 15:18:48.862	19.8s	4s	harmon-queue	27.1%	0.0%	1.6 MB	10.5 MB	1.6 MB	14.5 MB	18.5 MB	10.3 MB	23819	45733	0	0	66228	1440	-	s3://nao-harmon/test-dedup-cc2021/work/e0/83923fb689fdd1e0d01fb6dec95433	-	-
341	3e/095d65	cf75d991-2c33-4cee-b5dc-29c3ef8580ce	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_RIBO:JOIN_FASTQ (12)	COMPLETED	0	-	wave.seqera.io/wt/3de20233d727/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-16 15:18:29.074	2024-10-16 15:18:39.167	2024-10-16 15:18:48.908	19.8s	5.7s	harmon-queue	131.6%	0.0%	42.8 MB	1.4 GB	44.2 MB	1.4 GB	10.7 MB	5 MB	2324	100	0	168 KB	133	53	-	s3://nao-harmon/test-dedup-cc2021/work/3e/095d65f6a3d54c26e17ad4b7500d12	-	-
337	dc/8abef7	9753426e-4f5c-4675-88ec-8db0bb9b5e0b	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE (15)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:18:29.059	2024-10-16 15:18:39.150	2024-10-16 15:18:48.897	19.8s	3.8s	harmon-queue	1522.9%	0.1%	351.6 MB	11.8 GB	351.6 MB	12 GB	665.3 MB	648.3 MB	42564	20658	0	144 KB	4100	5524	-	s3://nao-harmon/test-dedup-cc2021/work/dc/8abef7ee87f7b3d28f9fc6004154aa	-	-
356	10/29a01b	8bc67098-15ab-4cd4-ac27-aac85d5558b2	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (9)	COMPLETED	0	-	wave.seqera.io/wt/24c29a36e239/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-16 15:18:39.185	2024-10-16 15:18:48.922	2024-10-16 15:18:48.940	9.8s	61ms	harmon-queue	31.7%	0.0%	1.4 MB	4.3 MB	1.4 MB	4.3 MB	82.5 KB	231 B	204	14	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/10/29a01b1ebac83a054e4cfc6f84cfc1	-	-
339	a8/1d853a	fad26323-d6ca-416f-a209-9355c0a72460	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (8)	COMPLETED	0	-	wave.seqera.io/wt/24c29a36e239/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-16 15:18:29.099	2024-10-16 15:18:39.173	2024-10-16 15:18:48.921	19.8s	183ms	harmon-queue	20.7%	0.0%	1.5 MB	4.3 MB	1.5 MB	4.3 MB	358.2 KB	231 B	237	14	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/a8/1d853a981dfa2f61f7df854bbbca48	-	-
359	2d/6b5f11	0a6b828b-84b5-476d-a960-7eae53604157	RUN:HV:COMBINE_MAPPED_BOWTIE2_READS	-	RUN:HV:COMBINE_MAPPED_BOWTIE2_READS (2)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:18:39.294	2024-10-16 15:18:48.942	2024-10-16 15:18:48.974	9.7s	75ms	harmon-queue	26.0%	0.0%	2.8 MB	3.9 MB	2.8 MB	3.9 MB	114.9 KB	42.9 KB	210	16	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/2d/6b5f11b9af661148dbad5ede77fb38	-	-
362	f7/7a91ea	88c81468-7a3c-4db6-8f61-e6a0589a1bbb	RUN:HV:COMBINE_MAPPED_BOWTIE2_READS	-	RUN:HV:COMBINE_MAPPED_BOWTIE2_READS (3)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:18:39.331	2024-10-16 15:18:48.975	2024-10-16 15:18:48.990	9.7s	158ms	harmon-queue	12.7%	0.0%	3 MB	3.9 MB	3 MB	3.9 MB	677.4 KB	605.4 KB	214	20	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/f7/7a91eabe3c7362f6f38afc1f61e288	-	-
363	7f/629284	0a988b69-8c7f-4c63-b493-e1530565d5a4	RUN:HV:EXTRACT_UNCONC_READS	-	RUN:HV:EXTRACT_UNCONC_READS (10)	COMPLETED	0	-	wave.seqera.io/wt/24c29a36e239/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-16 15:18:39.375	2024-10-16 15:18:48.993	2024-10-16 15:18:49.072	9.7s	70ms	harmon-queue	26.4%	0.0%	1.4 MB	4.3 MB	1.4 MB	4.3 MB	99.4 KB	231 B	206	14	0	0	5	1	-	s3://nao-harmon/test-dedup-cc2021/work/7f/6292847a2f734ed26bb5d01dc9d9e2	-	-
370	ca/b132d2	1a22ec47-d5f8-4abc-a533-7a650db13a3b	RUN:HV:COMBINE_MAPPED_BOWTIE2_READS	-	RUN:HV:COMBINE_MAPPED_BOWTIE2_READS (6)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:18:39.528	2024-10-16 15:18:49.075	2024-10-16 15:18:49.090	9.6s	63ms	harmon-queue	13.9%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	129.6 KB	57.7 KB	210	16	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/ca/b132d22c8226d9a6b5099a9c9260b1	-	-
230	5a/fa5a67	55901f04-cbe3-4866-8676-9ca395819c8c	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN	-	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN (6)	COMPLETED	0	-	wave.seqera.io/wt/8f8bc22b1ef4/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-16 15:13:20.449	2024-10-16 15:16:38.750	2024-10-16 15:18:58.684	5m 38s	1m 54s	harmon-queue	93.0%	31.5%	75.6 GB	78.8 GB	77.8 GB	78.9 GB	77.8 GB	371 B	280	18	0	0	125524	54523	-	s3://nao-harmon/test-dedup-cc2021/work/5a/fa5a67da69de1803113694eb8bd2e2	-	-
140	e8/563c71	98ece805-aac8-44d1-bb98-3f3d3a79b6f9	RUN:CLEAN:QC:FASTQC	-	RUN:CLEAN:QC:FASTQC (16)	COMPLETED	0	-	wave.seqera.io/wt/176c74154d3b/staphb/fastqc:0.12.1	2	-	-	4 GB	1	2024-10-16 15:12:28.923	2024-10-16 15:12:58.702	2024-10-16 15:18:58.649	6m 30s	4m 23s	harmon-queue	204.3%	0.3%	761 MB	4 GB	761 MB	11.9 GB	4 GB	3.6 MB	8285122	12909	0	3.4 MB	10	2	-	s3://nao-harmon/test-dedup-cc2021/work/e8/563c7183d1ed49ee9cfe99f5fd3503	-	-
237	07/42d380	7f6b4965-0cc3-4218-897e-ffb72747c8ba	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (5)	COMPLETED	0	-	wave.seqera.io/wt/a93b7dbc0ebc/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-16 15:13:20.681	2024-10-16 15:16:48.635	2024-10-16 15:18:58.719	5m 38s	1.5s	harmon-queue	170.9%	0.0%	110.5 MB	1.6 GB	115.4 MB	1.6 GB	18 MB	2.3 MB	1731	311	0	112 KB	251	45	-	s3://nao-harmon/test-dedup-cc2021/work/07/42d3807c95d7396249c5efc882125c	-	-
236	b7/2cfc8b	6e121768-1cd1-48a6-9442-1454ad577c49	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (4)	COMPLETED	0	-	wave.seqera.io/wt/a93b7dbc0ebc/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-16 15:13:20.681	2024-10-16 15:16:38.752	2024-10-16 15:18:58.697	5m 38s	1.3s	harmon-queue	154.5%	0.0%	110.3 MB	1.6 GB	115.2 MB	1.6 GB	16.5 MB	1.3 MB	1540	180	0	112 KB	282	127	-	s3://nao-harmon/test-dedup-cc2021/work/b7/2cfc8ba59a445a1d23b1bd16449e85	-	-
211	82/24bc53	c978184e-5151-40c1-8054-f5e3b0b92974	RUN:RAW:QC:SUMMARIZE_MULTIQC_SINGLE	-	RUN:RAW:QC:SUMMARIZE_MULTIQC_SINGLE	COMPLETED	0	-	wave.seqera.io/wt/31d1d1ee2124/securebio/nao-rpkg:latest	1	-	-	4 GB	1	2024-10-16 15:13:20.958	2024-10-16 15:18:58.719	2024-10-16 15:18:58.765	5m 38s	4.8s	harmon-queue	124.5%	0.1%	145.2 MB	4.7 GB	146.9 MB	4.9 GB	20.9 MB	69.5 KB	3130	40	0	0	179	41	-	s3://nao-harmon/test-dedup-cc2021/work/82/24bc53391ba03e43204d9ecc3c6c7b	-	-
239	ac/6f3e7e	97229810-d89e-4aa6-82f5-3d9b6a0e2540	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP	-	RUN:PROFILE:TAXONOMY_NORIBO:SUMMARIZE_DEDUP (9)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:13:28.943	2024-10-16 15:16:48.636	2024-10-16 15:18:58.793	5m 30s	0ms	harmon-queue	11.0%	0.0%	648 KB	6 MB	648 KB	6 MB	23 KB	809 B	107	19	0	0	5	0	-	s3://nao-harmon/test-dedup-cc2021/work/ac/6f3e7ee114267e441a12c5c5712f7f	-	-
243	4f/e429e5	64e1ad68-5e5c-4e28-81f5-aa1e3edd4f66	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (6)	COMPLETED	0	-	wave.seqera.io/wt/a93b7dbc0ebc/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-16 15:13:29.024	2024-10-16 15:16:48.637	2024-10-16 15:18:58.828	5m 30s	2.3s	harmon-queue	179.5%	0.0%	110.1 MB	1.6 GB	115.1 MB	1.6 GB	25.1 MB	7 MB	2637	915	0	112 KB	1689	45	-	s3://nao-harmon/test-dedup-cc2021/work/4f/e429e5ea190c547a4ffb9f02566148	-	-
240	85/d4bb19	1e628cbd-aaf8-4095-8715-2e2c8f93ed97	RUN:PROFILE:SUBSET_READS_PAIRED_TARGET	-	RUN:PROFILE:SUBSET_READS_PAIRED_TARGET (17)	COMPLETED	0	-	wave.seqera.io/wt/24c29a36e239/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-16 15:13:28.974	2024-10-16 15:16:48.636	2024-10-16 15:18:58.814	5m 30s	2m 12s	harmon-queue	149.5%	0.0%	6.9 MB	18.6 MB	6.9 MB	18.6 MB	11.3 GB	6.7 GB	897035	297595	0	0	205283	2645	-	s3://nao-harmon/test-dedup-cc2021/work/85/d4bb19330140ba892c22d5021381e7	-	-
244	17/6682e4	782fea83-4450-4ece-9c53-f751b02926fd	RUN:HV:EXTRACT_UNCONC_READ_IDS	-	RUN:HV:EXTRACT_UNCONC_READ_IDS (6)	COMPLETED	0	-	wave.seqera.io/wt/3de20233d727/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-16 15:13:29.066	2024-10-16 15:16:48.644	2024-10-16 15:18:58.840	5m 30s	547ms	harmon-queue	49.0%	0.0%	6.3 MB	10.5 MB	6.3 MB	10.5 MB	10.9 MB	192 B	1562	13	0	0	1	0	-	s3://nao-harmon/test-dedup-cc2021/work/17/6682e4e72f10fd434adeea21b006b1	-	-
308	18/b48d0f	ba5a49ce-1859-4e62-8f3c-b9de1cf2cedf	RUN:PROFILE:TAXONOMY_RIBO:LABEL_KRAKEN_REPORTS	-	RUN:PROFILE:TAXONOMY_RIBO:LABEL_KRAKEN_REPORTS (5)	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:17:28.980	2024-10-16 15:18:58.841	2024-10-16 15:18:58.903	1m 30s	1.8s	harmon-queue	143.8%	0.0%	113.5 MB	4.4 GB	113.5 MB	4.4 GB	17.7 MB	2 KB	2260	23	0	0	31	37	-	s3://nao-harmon/test-dedup-cc2021/work/18/b48d0f5317d9cc21872fe55c6de8d5	-	-
